Date,strategy,long_book,short_book,cum_strategy
2023-03-21,0.00602300375314854,-0.01215677199455694,0.018179775747705483,0.05322952268778258
2023-03-22,0.005079930789046525,-0.015528515116680056,0.02060844590572658,0.058593468469656296
2023-03-23,0.0016172974976846272,-0.009476329491290077,0.011093626988974703,0.06030691423957424
2023-03-24,-0.012111288752069006,0.014230177913263847,-0.026341466665332852,0.04754268270690032
2023-03-27,-0.005658716202879234,-0.001371644722145379,-0.004287071480733855,0.04163167608259366
2023-03-28,0.000579120288275806,0.004681435315695353,-0.004102315027419547,0.04223508082422356
2023-03-29,-0.002142785318226633,0.010061434653532406,-0.01220421997175904,0.040004185813032445
2023-03-30,-0.0025734027335789183,0.0022770708469928127,-0.004850473580571731,0.03733127690895732
2023-03-31,-0.00021835091525985485,0.008418811272147022,-0.008637162187406879,0.03710479940190181
2023-04-03,-0.0008181784106314144,-0.004256491162371694,0.003438312751740279,0.036256609678045004
2023-04-04,-0.0038619300408145804,-0.0024806795297884596,-0.001381250511026121,0.03226237683537159
2023-04-05,-0.009950383289903617,0.008754490726842775,-0.018704874016746392,0.022041903670201535
2023-04-06,0.0010234500107297873,0.003579018089470905,-0.002555568078741118,0.02308844791899034
2023-04-10,0.002259653167151116,0.0020249860322342013,0.00023466713491691448,0.025402886900493638
2023-04-11,0.012807384704012962,0.02170740712194813,-0.00890002241793517,0.03862007428494718
2023-04-12,0.0018245919665508105,-0.00017297771880202565,0.001997569685352836,0.04051686203440896
2023-04-13,0.0025442853624714837,0.0010818657163350345,0.001462419646136449,0.043167604548636884
2023-04-14,0.00622603619149536,-0.004625750954176026,0.010851787145671386,0.049682664261589515
2023-04-17,-0.0034669378634484653,0.0011033368502029201,-0.004570274713651385,0.0460497808176723
2023-04-18,-0.0008097922089911548,-0.0062093073166245,0.0053995151076333455,0.04520304074297865
2023-04-19,-0.003941543843149936,0.002439598951343428,-0.0063811427944933646,0.04109143549215499
2023-04-20,-0.0010173045422055865,-0.003057162360517078,0.0020398578183114914,0.04003286698054853
2023-04-21,-2.1687119202424133e-05,0.0013796953857600513,-0.0014013825049624755,0.0400103119083659
2023-04-24,-0.0013097367946723999,0.004019014474051957,-0.005328751268724357,0.03864906376899979
2023-04-25,0.0007674145375720994,-0.0006861002166434409,0.0014535147542155402,0.039446444081460585
2023-04-26,0.00030295657268445027,-0.014755309890840063,0.015058266463524515,0.03976139892005892
2023-04-27,0.00032986920966129266,0.009116880356323638,-0.008787011146662346,0.040104440767317895
2023-04-28,0.005869992389346046,0.0017824499612106868,0.00408754242813536,0.046227800373279004
2023-05-01,-0.001204551012378871,-0.0002795812455841102,-0.0009249697667947612,0.044968324321023045
2023-05-02,-0.0026570821463204647,-0.011391707908239328,0.008734625761918864,0.042195443160909285
2023-05-03,-0.0018900054795363975,-0.004002528946547602,0.002112523467011204,0.04022754831440545
2023-05-04,0.006483243580273787,0.006357386072636274,0.00012585750763751367,0.04699350586533724
2023-05-05,9.796584076930703e-05,0.0060413866342840725,-0.005943420793514765,0.04709608048874192
2023-05-08,0.006509172629031593,0.0014171679807873164,0.0050920046482442775,0.053934040222698654
2023-05-09,0.010198388717588349,0.00802334102123137,0.0021750476963569763,0.06473746437112649
2023-05-10,-0.0020829830012499663,0.00717302427088441,-0.009256007272134376,0.06252194258022437
2023-05-11,-0.001717052357135741,-0.012324428171149458,0.010607375814013716,0.0606991021782648
2023-05-12,-0.0038893211894517306,0.0017495526830923753,-0.005638873872544106,0.05658171479577301
2023-05-15,-0.00010824951554647827,-0.010393648256323888,0.010285398740777408,0.056467346527277584
2023-05-16,-0.005707083053140162,-0.022603782273908045,0.016896699220767884,0.050455171945982924
2023-05-17,0.0004792847214522746,-0.0026696237493099885,0.003148908470762263,0.05095875973179287
2023-05-18,-0.004749081007801386,-0.007562263107264891,0.002813182099463505,0.04597950424820496
2023-05-19,-0.002581932636334178,-0.0019296639883821956,-0.0006522686479519823,0.043282339077000076
2023-05-22,-0.00346274670394356,-0.0019488275454358352,-0.0015139191585077255,0.03967596418102448
2023-05-23,0.004756539517773457,0.0011589287466683288,0.003597610771105128,0.04463300382185742
2023-05-24,-0.002210873079472921,-0.008033561877562538,0.0058226887980896164,0.04232600401737008
2023-05-25,0.0038010476646943877,-0.01091266884321656,0.014713716507910946,0.046295474134120385
2023-05-26,0.0003154960069933076,-0.00010694997213197692,0.00042244597912528435,0.046625628256759866
2023-05-30,-0.002753465839024174,-0.0033636384099898597,0.0006101725709656855,0.043747744239014175
2023-05-31,0.0026598247623098197,0.011303873571236142,-0.008644048808926323,0.046527625694617436
2023-06-01,0.008396742834975074,-0.0021201856534918597,0.010516928488466935,0.055352045381366066
2023-06-02,-0.0052823746191301155,0.005229018689177658,-0.010511393308307772,0.04979197862910523
2023-06-05,0.0008859951425851174,0.004921165545688869,-0.004035170403103752,0.05072250138134393
2023-06-06,0.0031850888094763843,-0.001050864027746231,0.004235952837222615,0.05407448120531155
2023-06-07,-0.00036892664972849247,0.014706806551806676,-0.015075733201535168,0.053685676762966095
2023-06-08,-0.0002502736894500991,0.009922271833994044,-0.010172545523444144,0.053421999958181754
2023-06-09,-0.002362039418017447,-0.005782244354878861,0.0034202049368614144,0.050936712000034134
2023-06-12,-0.0011050988657344684,-0.0016797171907183888,0.0005746183249839205,0.04977596452013566
2023-06-13,0.004918130137407563,0.003899731301653416,0.001018398835754148,0.054951616160538785
2023-06-14,0.00010669326079311805,0.0033796076572763316,-0.0032729143964832135,0.05506417839315492
2023-06-15,0.0012654471860953443,0.010262073088184612,-0.008996625902089269,0.05640015151228406
2023-06-16,0.004770284261633858,0.004204413467375207,0.0005658707942586526,0.061451519179963165
2023-06-20,0.00015018461799166222,-0.010212248965027796,0.010362433583019456,0.06161094484222929
2023-06-21,0.004289119360385171,0.010511371075430416,-0.006222251715045245,0.06617409986169642
2023-06-22,0.0006452846422517339,-0.0041813439306020725,0.0048266285728538055,0.06686230765538337
2023-06-23,-0.005758148793456128,-0.020317345868132185,0.014559197074676055,0.060736808438622614
2023-06-26,-0.0009603285499825104,0.011990409866639493,-0.012950738416622002,0.05971864156306994
2023-06-27,0.0013838865292933043,0.004501333537853652,-0.003117447008560348,0.06118618714003454
2023-06-28,0.004502753532312764,-0.01123738061728169,0.015740134149594454,0.06597522082039631
2023-06-29,0.0007899827583945195,0.004937545036185133,-0.004147562277790613,0.06681765557637465
2023-06-30,-0.00022265069748041762,0.009052706894320153,-0.00927535759180057,0.06658015432216735
2023-07-03,-0.0027178699048793905,0.004471223962585702,-0.0071890938674650925,0.06368526396927932
2023-07-05,0.004507230343982837,0.008504550736595708,-0.003997320392612871,0.06849035916825907
2023-07-06,-0.004561142118517477,-0.007056161641761394,0.002495019523243918,0.06362792035491438
2023-07-07,0.0028784143775700127,-0.003369665216472453,0.006248079594042465,0.06669389270582982
2023-07-10,-0.0005844033584193266,-0.003342898649340982,0.0027584952909216554,0.06607069532958354
2023-07-11,-0.004802396936558671,0.008114565121841773,-0.012916962058400448,0.060963274435446246
2023-07-12,0.0021445216420273626,0.012372661506389961,-0.0102281398643626,0.06324097455454569
2023-07-13,-0.0006966476105824272,0.0018835104592634935,-0.002580158069845921,0.06250052821518137
2023-07-14,-0.003072614012391242,-0.00514482721626364,0.002072213203872397,0.05924088458187837
2023-07-17,0.0023778330205752114,-0.008962825926118018,0.01134065894669323,0.061762579430462594
2023-07-18,-0.003260811994392117,-0.007155512403635565,0.0038947004092434482,0.058306009950646276
2023-07-19,-0.0027391693540520174,0.01109252461856086,-0.013831693972612878,0.05541109719918191
2023-07-20,-0.005774330072127335,0.009855472022823313,-0.01562980209495065,0.049334366571007315
2023-07-21,-0.0012624665662307848,0.007720316752405331,-0.008982783318636115,0.04801045289063355
2023-07-24,0.0020918164617579073,-0.00024086104808069392,0.002332677509838601,0.050204992895318545
2023-07-25,-0.001881595122947418,0.0017307928908855917,-0.0036123880138330096,0.048230790210119334
2023-07-26,-0.0018723921732696047,0.000406181868030641,-0.0022785740413002456,0.0462699274077063
2023-07-27,0.00885344786232028,-0.011388669903922084,0.02024211776624236,0.055574150110477394
2023-07-28,0.006875159537073074,0.004840003024531382,0.0020351565125416925,0.06285639541017751
2023-07-31,0.0030341257855684522,0.001835415033000836,0.0011987107525676156,0.06608613264263208
2023-08-01,0.0021408517808736032,-0.008513991760519105,0.010654843541392709,0.06837090985030025
2023-08-02,0.0013503141168359786,0.0012164779591037319,0.00013383615773224667,0.06981452061653615
2023-08-03,0.007619403885646866,-0.014610403941782734,0.0222298078274296,0.0779970027636323
